Symbol,Name
04128U.TW,世紀鋼凱基28售01
041290.TW,聯茂元大2A購02
041291.TW,愛普元大2B購04
041292.TW,晶心科元大2B購02
041293.TW,晶心科元大2C購01
041294.TW,晶心科元大31購01
041295.TW,威鋒電元大2A購02
041296.TW,南電元大2B購14
041297.TW,台積電群益2A購12
041298.TW,台積電群益2B購03
041299.TW,順德群益2A購01
04129U.TW,聯電統一28售03
041300.TW,毅嘉群益2C購01
041301.TW,興勤群益2C購01
041302.TW,長榮群益32購01
041303.TW,創意群益2A購03
041304.TW,眾達群益2C購01
041305.TW,晶心科群益2A購03
041306.TW,SP黃豆元富2A購01
041307.TW,道瓊銀元富2A購01
041308.TW,國巨元富34購01
041309.TW,旺宏元富2A購01
04130U.TW,台積電統一2C售01
041310.TW,華邦電元富2A購01
041311.TW,威盛元富31購01
041312.TW,鉅祥元富2A購01
041313.TW,八方元富31購01
041314.TW,緯創元富31購01
041315.TW,創意元富2A購02
041316.TW,創意元富2A購03
041317.TW,創意元富34購01
041318.TW,TPK元富31購01
041319.TW,大眾控元富2A購01
04131U.TW,威盛統一29售01
041320.TW,立積元富34購02
041321.TW,洋基元富2A購01
041322.TW,嘉基元富2A購01
041323.TW,嘉基元富31購01
041324.TW,視陽元富2A購01
041325.TW,總太麥證2B購01
041326.TW,承業醫麥證2B購01
041327.TW,乙盛麥證2B購01
041328.TW,上証2X中信2B購01
041329.TW,飛宏中信2A購01
04132U.TW,玉晶光統一2C售02
041330.TW,全訊中信2A購01
041331.TW,緯穎中信2A購03
041332.TW,美時康和2A購01
041333.TW,聯合再康和2A購01
041334.TW,健策康和2A購01
041335.TW,國光生康和2A購01
041336.TW,順德永豐2B購01
041337.TW,飛宏永豐2B購01
041338.TW,長榮永豐2A購02
041339.TW,大立光永豐2B購01
04133U.TW,台積電元大28售33
041340.TW,緯創永豐2C購01
041341.TW,世芯永豐31購02
041342.TW,全訊永豐2B購01
041343.TW,乙盛永豐2C購01
041344.TW,緯穎永豐31購01
041345.TW,鴻海兆豐31購02
041346.TW,台積電兆豐2C購03
041347.TW,華邦電兆豐33購01
041348.TW,順德兆豐31購01
041349.TW,南亞科兆豐33購01
04134U.TW,台積電元大28售34
041350.TW,奇鋐兆豐31購01
041351.TW,瑞鼎兆豐2B購01
041352.TW,貿聯兆豐33購01
041353.TW,正文兆豐2C購01
041354.TW,矽創兆豐2C購01
041355.TW,南電兆豐33購01
041356.TW,川湖群益2A購01
041357.TW,技嘉群益2A購01
041358.TW,毅嘉群益32購01
041359.TW,飛宏群益2A購01
04135U.TW,台積電元大28售35
041360.TW,長榮航群益2A購04
041361.TW,晶華群益2A購02
041362.TW,欣興群益2A購01
041363.TW,玉晶光群益2A購01
041364.TW,新唐群益2B購02
041365.TW,臻鼎群益2B購01
041366.TW,台表科群益2B購01
041367.TW,帝寶群益2B購01
041368.TW,緯穎群益2A購01
041369.TW,力智群益2A購02
04136P.TW,臺股指國票26售02
04136U.TW,聯發科元大28售04
041370.TW,AES群益2A購01
041371.TW,致新群益2B購01
041372.TW,世紀鋼群益2A購02
041373.TW,世紀鋼群益31購01
041374.TW,台灣50凱基31購03
041375.TW,台灣50凱基31購04
041376.TW,亞力凱基2A購01
041377.TW,亞力凱基2B購02
041378.TW,亞力凱基2C購01
041379.TW,中砂凱基2B購01
04137U.TW,聯發科元大28售05
041380.TW,華新凱基2A購07
041381.TW,大亞凱基2A購02
041382.TW,美時凱基2C購02
041383.TW,裕隆凱基2A購05
041384.TW,鴻海凱基2C購08
041385.TW,光罩凱基2A購03
041386.TW,華邦電凱基2C購01
041387.TW,漢唐凱基2C購01
041388.TW,偉詮電凱基2A購02
041389.TW,聯發科凱基2B購09
04138P.TW,元石油國票27售01
04138U.TW,聯發科元大28售06
041390.TW,飛宏凱基2B購01
041391.TW,長榮凱基2B購08
041392.TW,陽明凱基2B購04
041393.TW,大立光凱基2B購05
041394.TW,聯詠凱基2A購08
041395.TW,智原凱基2A購05
041396.TW,欣興凱基2A購09
041397.TW,玉晶光凱基2B購02
041398.TW,創意凱基2C購05
041399.TW,群創凱基2A購06
04139P.TW,智原麥證26售01
04139U.TW,萬海元大28售10
041400.TW,世芯凱基2A購11
041401.TW,台耀凱基2A購01
041402.TW,天鈺凱基2A購03
041403.TW,全訊凱基2C購01
041404.TW,祥碩凱基2A購06
041405.TW,祥碩凱基2C購01
041406.TW,緯穎凱基2B購06
041407.TW,南電凱基2B購03
041408.TW,世紀鋼凱基2A購02
041409.TW,臺股指凱基2C購26
04140P.TW,臺股指國票26售03
04140U.TW,嘉澤元大28售01
041410.TW,臺股指凱基2C購27
041411.TW,臺股指凱基32購04
041412.TW,元黃金國票2C購01
041413.TW,S&P反1國票31購01
041414.TW,香港2X國票2C購02
041415.TW,瑞昱國票2A購01
041416.TW,漢翔國票2B購02
041417.TW,玉山金國票2A購01
041418.TW,緯創國票2B購02
041419.TW,創意國票2B購02
04141U.TW,嘉澤元大28售02
041420.TW,世芯國票2B購08
041421.TW,TPK國票2B購01
041422.TW,上緯控國票2B購01
041423.TW,承業醫國票31購01
041424.TW,眾達國票2B購03
041425.TW,祥碩國票2A購02
041426.TW,祥碩國票2B購01
041427.TW,愛普國票31購01
041428.TW,世芯國泰2C購03
041429.TW,為升富邦2C購01
04142U.TW,嘉澤元大28售03
041430.TW,國巨富邦2C購02
041431.TW,台積電富邦2C購13
041432.TW,飛宏富邦32購01
041433.TW,緯創富邦2A購02
041434.TW,群創富邦34購01
041435.TW,緯穎富邦2A購01
041436.TW,士電元富2A購01
041437.TW,台達電元富2A購01
041438.TW,順德元富2A購01
041439.TW,華新科元富31購01
04143P.TW,台灣50國泰28售02
04143U.TW,緯穎元大28售02
041440.TW,敦泰元富2A購01
041441.TW,世芯元富31購01
041442.TW,立積元富31購02
041443.TW,晶心科元富34購01
041444.TW,緯穎元富2A購02
041445.TW,世芯麥證2C購01
041446.TW,全訊麥證2A購01
041447.TW,啟碁麥證2A購03
041448.TW,華城統一33購02
041449.TW,美時統一32購03
04144P.TW,臺股指國泰26售05
04144U.TW,緯穎元大28售03
041450.TW,聯電統一2C購01
041451.TW,建準統一2C購01
041452.TW,聯發科統一2C購01
041453.TW,華新科統一2C購03
041454.TW,宏達電統一31購01
041455.TW,長榮統一2C購06
041456.TW,晶豪科統一2C購02
041457.TW,晶睿統一34購01
041458.TW,碩天統一33購03
041459.TW,世芯統一34購02
04145U.TW,中砂國票29售02
041460.TW,立積統一32購02
041461.TW,全訊統一2C購01
041462.TW,祥碩統一32購01
041463.TW,愛普統一31購04
041464.TW,茂順統一32購01
041465.TW,台灣50元大2C購08
041466.TW,台灣50元大2C購09
041467.TW,台灣50元大2C購10
041468.TW,台灣50元大31購01
041469.TW,台灣50元大31購02
04146U.TW,王品國票29售01
041470.TW,台灣50元大31購03
041471.TW,上証2X元大2C購01
041472.TW,S&P反1元大31購01
041473.TW,元油反元大2B購01
041474.TW,堤維西元大2A購01
041475.TW,美時元大2A購07
041476.TW,美時元大2A購08
041477.TW,美時元大2B購09
041478.TW,台積電元大2B購21
041479.TW,台積電元大2C購06
04147U.TW,臺股指永豐2A售02
041480.TW,台積電元大31購01
041481.TW,華邦電元大2A購03
041482.TW,鉅祥元大2A購02
041483.TW,強茂元大2A購03
041484.TW,長榮元大2B購19
041485.TW,長榮元大2C購10
041486.TW,長榮元大31購01
041487.TW,陽明元大2B購10
041488.TW,台驊控元大2A購01
041489.TW,智原元大2B購05
04148U.TW,聯電中信28售02
041490.TW,欣興元大2B購13
041491.TW,欣興元大2C購03
041492.TW,欣興元大31購01
041493.TW,總太元大2A購01
041494.TW,創意元大2B購10
041495.TW,創意元大2C購08
041496.TW,創意元大31購01
041497.TW,晶睿元大2A購02
041498.TW,健策元大2A購14
041499.TW,世芯元大2B購05
04149U.TW,元石油元大2A售01
041500.TW,世芯元大2C購05
041501.TW,世芯元大31購01
041502.TW,眾達元大2A購01
041503.TW,全訊元大2A購04
041504.TW,全訊元大2A購06
041505.TW,中磊元大2B購03
041506.TW,帆宣元大2A購01
041507.TW,元晶元大2B購01
041508.TW,GIS元大2A購02
041509.TW,南電元大2B購15
04150P.TW,長榮航國票26售03
04150U.TW,SGBR2X元大28售03
041510.TW,南電元大2C購07
041511.TW,南電元大31購01
041512.TW,士電中信2B購01
041513.TW,金像電中信2B購01
041514.TW,晶豪科中信2A購01
041515.TW,天鈺中信2B購02
041516.TW,祥碩中信2A購02
041517.TW,臺股指中信33購01
041518.TW,台泥康和2A購01
041519.TW,上銀康和2B購01
04151U.TW,SGBR2X元大29售02
041520.TW,緯創兆豐33購01
041521.TW,世芯兆豐31購02
041522.TW,緯穎兆豐33購01
041523.TW,台積電第一31購04
041524.TW,八貫永豐2B購01
041525.TW,金像電永豐31購01
041526.TW,聯發科永豐31購01
041527.TW,神基永豐2B購01
041528.TW,TPK永豐2B購01
041529.TW,祥碩永豐2C購02
04152U.TW,第一銅元大28售03
041530.TW,啟碁永豐2B購02
041531.TW,T50反1凱基34購01
041532.TW,T50反1凱基34購02
041533.TW,T50反1凱基34購03
041534.TW,華城凱基2C購01
041535.TW,美時凱基2A購08
041536.TW,上銀凱基2A購04
041537.TW,川湖凱基2A購01
041538.TW,國巨凱基2B購03
041539.TW,英業達凱基2B購01
04153U.TW,台積電元大28售36
041540.TW,英業達凱基2B購02
041541.TW,金像電凱基2B購02
041542.TW,偉詮電凱基2B購01
041543.TW,怡利電凱基2A購01
041544.TW,長榮凱基2C購05
041545.TW,長榮航凱基2B購04
041546.TW,國泰金凱基2A購01
041547.TW,神基凱基2A購01
041548.TW,奇鋐凱基2C購02
041549.TW,緯創凱基2A購06
04154U.TW,台積電元大28售37
041550.TW,緯創凱基2A購07
041551.TW,創意凱基2B購10
041552.TW,晶睿凱基2B購02
041553.TW,嘉澤凱基31購01
041554.TW,承業醫凱基2C購01
041555.TW,天鈺凱基2A購04
041556.TW,立積凱基2B購01
041557.TW,全訊凱基2B購02
041558.TW,祥碩凱基2B購01
041559.TW,中磊凱基2B購03
04155P.TW,元石油凱基28售02
04155U.TW,台積電元大28售38
041560.TW,AES凱基2A購03
041561.TW,南電凱基2B購04
041562.TW,世紀鋼凱基2B購01
041563.TW,東元群益2B購01
041564.TW,中興電群益2C購01
041565.TW,台積電群益2A購13
041566.TW,台積電群益2B購04
041567.TW,宏達電群益2C購01
041568.TW,陽明群益2A購04
041569.TW,陽明群益2C購01
04156P.TW,T50正2富邦26售02
04156U.TW,全新元大28售02
041570.TW,神基群益2A購01
041571.TW,群創群益2C購01
041572.TW,世芯群益2A購01
041573.TW,TPK群益2A購01
041574.TW,正文群益2C購01
041575.TW,祥碩群益2C購01
041576.TW,正文台新2A購01
041577.TW,祥碩台新2A購01
041578.TW,S&P反1元大34購02
041579.TW,元油反元大2A購04
04157U.TW,聯詠元大28售04
041580.TW,元油反元大2C購01
041581.TW,八貫元大2A購01
041582.TW,中興電元大2B購01
041583.TW,美時元大2B購10
041584.TW,裕隆元大2B購04
041585.TW,英業達元大2A購01
041586.TW,致茂元大2A購01
041587.TW,仲琦元大2A購02
041588.TW,鉅祥元大2A購03
041589.TW,長榮元大2B購20
04158P.TW,聯發科富邦27售02
04158U.TW,智原元大28售03
041590.TW,長榮元大2C購11
041591.TW,八方元大2A購01
041592.TW,神基元大2A購01
041593.TW,晶豪科元大2A購05
041594.TW,奇鋐元大2A購05
041595.TW,智原元大2B購06
041596.TW,欣興元大2B購14
041597.TW,欣興元大2C購04
041598.TW,總太元大2A購02
041599.TW,緯創元大2B購05
04159U.TW,玉晶光元大28售05
041600.TW,緯創元大2C購03
041601.TW,緯創元大31購02
041602.TW,敦泰元大2C購01
041603.TW,健策元大2A購15
041604.TW,世芯元大2C購06
041605.TW,立積元大2C購01
041606.TW,立積元大32購01
041607.TW,眾達元大2A購02
041608.TW,聯茂元大2A購03
041609.TW,康舒元大2B購03
04160P.TW,聯電凱基28售03
04160U.TW,創意元大28售05
041610.TW,啟碁元大2B購03
041611.TW,晶心科元大2B購03
041612.TW,力智元大2A購07
041613.TW,南電元大2B購16
041614.TW,南電元大2C購08
041615.TW,南電元大31購02
041616.TW,S&P反1國票2C購01
041617.TW,S&P反1國票32購01
041618.TW,士電國票2A購01
041619.TW,永冠國票2A購01
04161P.TW,台達電凱基26售02
04161U.TW,晶心科元大28售04
041620.TW,零壹國票2A購01
041621.TW,界霖國票2A購01
041622.TW,帝寶國票2B購01
041623.TW,力積電國票2A購01
041624.TW,AES國票2C購01
041625.TW,富鼎國票2B購01
041626.TW,世紀鋼國票2B購01
041627.TW,元油反國泰2C購01
041628.TW,華城國泰2C購01
041629.TW,飛宏國泰2C購01
04162U.TW,電子類元大2B售02
041630.TW,緯創國泰2C購01
041631.TW,台灣50富邦31購01
041632.TW,長榮富邦32購01
041633.TW,祥碩富邦2A購01
041634.TW,八貫統一2C購01
041635.TW,八貫統一2C購02
041636.TW,八貫統一31購01
041637.TW,八貫統一33購01
041638.TW,八貫統一34購01
041639.TW,東元統一2C購03
04163U.TW,電子類元大2C售02
041640.TW,聯電統一2C購02
041641.TW,國巨統一2C購03
041642.TW,台積電統一2C購04
041643.TW,聯發科統一2C購02
041644.TW,飛宏統一2C購01
041645.TW,華新科統一34購01
041646.TW,陽明統一2B購05
041647.TW,神基統一2C購01
041648.TW,神基統一2C購02
041649.TW,神基統一31購01
04164P.TW,台積電凱基27售13
04164U.TW,金融類元大2B售02
041650.TW,聯詠統一2C購03
041651.TW,聯詠統一31購01
041652.TW,敦泰統一32購01
041653.TW,世芯統一2C購06
041654.TW,TPK統一32購01
041655.TW,全訊統一2C購02
041656.TW,緯穎統一31購04
041657.TW,富鼎統一32購01
041658.TW,T50反1元富31購01
041659.TW,上証2X元富2A購01
04165U.TW,金融類元大2C售02
041660.TW,元債2X元富34購01
041661.TW,八貫元富2A購01
041662.TW,八貫元富31購01
041663.TW,聯電元富31購01
041664.TW,美食元富31購01
041665.TW,三商壽元富31購01
041666.TW,神基元富2A購01
041667.TW,神基元富2A購02
041668.TW,緯創元富31購03
041669.TW,創意元富2A購04
04166U.TW,台積電凱基29售10
041670.TW,新唐元富2A購01
041671.TW,GIS元富31購01
041672.TW,鴻海麥證2A購04
041673.TW,鴻海麥證2A購05
041674.TW,英業達麥證2B購01
041675.TW,神基麥證2A購01
041676.TW,緯穎麥證2C購01
041677.TW,中砂法興2A購01
041678.TW,上銀法興2A購01
041679.TW,華邦電法興2A購01
04167P.TW,台積電凱基3A售02
04167U.TW,聯發科凱基28售08
041680.TW,南亞科法興2A購01
041681.TW,華航法興2A購01
041682.TW,萬海法興2A購01
041683.TW,智原法興2A購02
041684.TW,台勝科法興2A購01
041685.TW,新唐法興2A購01
041686.TW,世紀鋼法興2A購01
041687.TW,中鋼康和2A購01
041688.TW,台達電康和2A購01
041689.TW,漢翔康和2A購01
04168P.TW,台灣50群益26售03
04168U.TW,義隆凱基28售03
041690.TW,啟碁康和31購01
041691.TW,緯創台新2B購01
041692.TW,元石油永豐2B購01
041693.TW,士電永豐2C購01
041694.TW,大亞永豐2B購01
041695.TW,華泰永豐2C購01
041696.TW,全新永豐2C購01
041697.TW,飛宏永豐2C購01
041698.TW,華新科永豐2B購01
041699.TW,漢翔永豐2B購02
04169U.TW,長榮航凱基28售05
041700.TW,智原永豐2C購01
041701.TW,世芯永豐2C購03
041702.TW,大眾控永豐2B購01
041703.TW,視陽永豐2B購01
041704.TW,致新永豐2C購01
041705.TW,巨大永豐2B購02
041706.TW,華新科中信2A購01
041707.TW,神基中信2A購01
041708.TW,力積電中信2B購01
041709.TW,台泥兆豐33購01
04170U.TW,大立光凱基28售05
041710.TW,光寶科兆豐33購01
041711.TW,智原兆豐31購01
041712.TW,世芯兆豐2C購02
041713.TW,聯發科第一28購01
041714.TW,祥碩兆豐2C購01
041715.TW,晶心科兆豐2C購01
041716.TW,台積電麥證2A購12
041717.TW,台積電麥證2C購04
041718.TW,台積電麥證31購04
041719.TW,大立光麥證2C購01
04171P.TW,陽明凱基26售07
04171U.TW,景碩凱基28售03
041720.TW,緯創麥證32購01
041721.TW,世芯麥證2A購02
041722.TW,世紀鋼麥證2A購01
041723.TW,聯詠第一2A購02
041724.TW,緯創第一2C購01
041725.TW,滬深2X凱基2A購13
041726.TW,滬深2X凱基2B購04
041727.TW,滬深2X凱基2C購06
041728.TW,滬深2X凱基31購02
041729.TW,中興電凱基2C購01
04172U.TW,創意凱基28售05
041730.TW,亞力凱基2C購02
041731.TW,亞力凱基32購01
041732.TW,華城凱基2C購02
041733.TW,華城凱基2C購03
041734.TW,華城凱基32購01
041735.TW,上銀凱基2A購05
041736.TW,光寶科凱基2B購01
041737.TW,台達電凱基2A購02
041738.TW,台積電凱基2A購22
041739.TW,台積電凱基2C購15
04173P.TW,嘉晶凱基26售01
04173U.TW,新唐凱基28售02
041740.TW,宏碁凱基2B購01
041741.TW,瑞昱凱基2A購02
041742.TW,漢翔凱基2C購01
041743.TW,漢翔凱基2C購02
041744.TW,晶豪科凱基2A購04
041745.TW,緯創凱基31購02
041746.TW,碩天凱基2B購01
041747.TW,富采凱基2A購02
041748.TW,天鈺凱基2C購01
041749.TW,眾達凱基2B購02
04174U.TW,祥碩凱基28售03
041750.TW,界霖凱基2B購01
041751.TW,采鈺凱基2A購02
041752.TW,巨大凱基2B購01
041753.TW,台泥群益2B購01
041754.TW,東陽群益2B購01
041755.TW,士電群益2A購01
041756.TW,華城群益2C購01
041757.TW,亞德客群益2C購01
041758.TW,大亞群益2A購01
041759.TW,國巨群益2A購01
04175P.TW,SGBR2X元大27售01
04175U.TW,晶心科凱基28售05
041760.TW,聯發科群益2A購10
041761.TW,全新群益2C購01
041762.TW,聯詠群益2A購01
041763.TW,緯創群益2A購02
041764.TW,華擎群益2A購01
041765.TW,碩天群益2A購01
041766.TW,大眾控群益2C購01
041767.TW,富采群益2B購01
041768.TW,國光生群益2A購01
041769.TW,全訊群益2A購03
04176U.TW,臺股指凱基28售09
041770.TW,穎崴群益2A購02
041771.TW,八貫統一33購02
041772.TW,士電統一2A購01
041773.TW,士電統一31購02
041774.TW,士電統一32購01
041775.TW,士電統一32購02
041776.TW,士電統一33購01
041777.TW,大亞統一2C購03
041778.TW,上銀統一2C購04
041779.TW,台積電統一2C購05
04177U.TW,臺股指凱基28售10
041780.TW,華邦電統一2C購03
041781.TW,飛宏統一34購01
041782.TW,漢翔統一32購01
041783.TW,神基統一32購01
041784.TW,奇鋐統一2C購01
041785.TW,緯創統一2C購01
041786.TW,敦泰統一2C購02
041787.TW,碩天統一33購04
041788.TW,世芯統一32購07
041789.TW,大眾控統一31購01
04178U.TW,臺股指凱基28售11
041790.TW,天鈺統一2C購02
041791.TW,天鈺統一32購01
041792.TW,祥碩統一2C購01
041793.TW,力智統一32購02
041794.TW,矽創統一32購01
041795.TW,威盛國票2B購01
041796.TW,毅嘉國票2A購01
041797.TW,毅嘉國票2C購01
041798.TW,神基國票2B購01
041799.TW,晶豪科國票2C購01
04179P.TW,光罩元大26售01
04179U.TW,臺股指凱基29售31
041800.TW,玉晶光國票31購02
041801.TW,世芯國票2C購05
041802.TW,視陽國票2B購01
041803.TW,全訊國泰2C購01
041804.TW,啟碁國泰2C購01
041805.TW,為升富邦2C購02
041806.TW,國巨富邦2B購02
041807.TW,威強電富邦2C購01
041808.TW,欣興富邦2C購01
041809.TW,緯創富邦2A購03
04180U.TW,臺股指凱基29售32
041810.TW,富采富邦2B購01
041811.TW,八貫元富34購01
041812.TW,中興電元富31購04
041813.TW,華邦電元富31購02
041814.TW,飛宏元富32購01
041815.TW,奇鋐元富31購03
041816.TW,愛普元富31購01
041817.TW,AES元富2A購01
041818.TW,富鼎元富31購01
041819.TW,S&P反1元大33購01
04181U.TW,臺股指凱基29售33
041820.TW,元日2X元大2C購01
041821.TW,士電元大2A購01
041822.TW,東元元大2A購01
041823.TW,東元元大2A購02
041824.TW,東元元大2C購02
041825.TW,中興電元大2C購02
041826.TW,華城元大2A購02
041827.TW,大亞元大2A購04
041828.TW,大亞元大2C購01
041829.TW,華邦電元大2B購04
04182U.TW,臺股指凱基2A售21
041830.TW,華邦電元大2C購01
041831.TW,建準元大2A購02
041832.TW,興勤元大2A購01
041833.TW,強茂元大2A購04
041834.TW,宏達電元大2B購07
